measurement_id,event_time,order_id,item_cd,equipment_cd,machine_name,weight,std_weight,upper_limit,lower_limit,result_flag,weight_diff
MSR000017341,2026-06-23 15:01:36,ORD000178,ITEM001,EQ001,Filling Machine 1,295.96,300.0,315.0,290.0,OK,-4.04
MSR000017342,2026-06-23 15:01:39,ORD000178,ITEM001,EQ001,Filling Machine 1,304.43,300.0,315.0,290.0,OK,4.43
MSR000017343,2026-06-23 15:02:30,ORD000178,ITEM001,EQ001,Filling Machine 1,298.2,300.0,315.0,290.0,OK,-1.8
MSR000017344,2026-06-23 15:03:18,ORD000178,ITEM001,EQ001,Filling Machine 1,300.83,300.0,315.0,290.0,OK,0.83
MSR000017345,2026-06-23 15:03:00,ORD000178,ITEM001,EQ001,Filling Machine 1,304.03,300.0,315.0,290.0,OK,4.03
MSR000017346,2026-06-23 15:04:20,ORD000178,ITEM001,EQ001,Filling Machine 1,301.45,300.0,315.0,290.0,OK,1.45
MSR000017347,2026-06-23 15:03:02,ORD000178,ITEM001,EQ001,Filling Machine 1,296.7,300.0,315.0,290.0,OK,-3.3
MSR000017348,2026-06-23 15:03:15,ORD000178,ITEM001,EQ001,Filling Machine 1,303.77,300.0,315.0,290.0,OK,3.77
MSR000017349,2026-06-23 15:04:48,ORD000178,ITEM001,EQ001,Filling Machine 1,300.69,300.0,315.0,290.0,OK,0.69
MSR000017350,2026-06-23 15:04:15,ORD000178,ITEM001,EQ001,Filling Machine 1,301.19,300.0,315.0,290.0,OK,1.19
MSR000017351,2026-06-23 15:05:06,ORD000178,ITEM001,EQ001,Filling Machine 1,301.5,300.0,315.0,290.0,OK,1.5
MSR000017352,2026-06-23 15:03:48,ORD000178,ITEM001,EQ001,Filling Machine 1,295.05,300.0,315.0,290.0,OK,-4.95
MSR000017353,2026-06-23 15:05:00,ORD000178,ITEM001,EQ001,Filling Machine 1,296.17,300.0,315.0,290.0,OK,-3.83
MSR000017354,2026-06-23 15:04:33,ORD000178,ITEM001,EQ001,Filling Machine 1,298.86,300.0,315.0,290.0,OK,-1.14
MSR000017355,2026-06-23 15:04:46,ORD000178,ITEM001,EQ001,Filling Machine 1,303.87,300.0,315.0,290.0,OK,3.87
MSR000017356,2026-06-23 15:03:04,ORD000178,ITEM001,EQ001,Filling Machine 1,297.19,300.0,315.0,290.0,OK,-2.81
MSR000017357,2026-06-23 15:05:12,ORD000178,ITEM001,EQ001,Filling Machine 1,307.79,300.0,315.0,290.0,OK,7.79
MSR000017358,2026-06-23 15:04:35,ORD000178,ITEM001,EQ001,Filling Machine 1,302.87,300.0,315.0,290.0,OK,2.87
MSR000017359,2026-06-23 15:06:04,ORD000178,ITEM001,EQ001,Filling Machine 1,303.7,300.0,315.0,290.0,OK,3.7
MSR000017360,2026-06-23 15:08:33,ORD000178,ITEM001,EQ001,Filling Machine 1,300.23,300.0,315.0,290.0,OK,0.23
MSR000017361,2026-06-23 15:07:00,ORD000178,ITEM001,EQ001,Filling Machine 1,293.92,300.0,315.0,290.0,OK,-6.08
MSR000017362,2026-06-23 15:07:44,ORD000178,ITEM001,EQ001,Filling Machine 1,304.58,300.0,315.0,290.0,OK,4.58
MSR000017363,2026-06-23 15:06:00,ORD000178,ITEM001,EQ001,Filling Machine 1,298.32,300.0,315.0,290.0,OK,-1.68
MSR000017364,2026-06-23 15:08:16,ORD000178,ITEM001,EQ001,Filling Machine 1,294.49,300.0,315.0,290.0,OK,-5.51
MSR000017365,2026-06-23 15:06:56,ORD000178,ITEM001,EQ001,Filling Machine 1,297.79,300.0,315.0,290.0,OK,-2.21
MSR000017366,2026-06-23 15:10:27,ORD000178,ITEM001,EQ001,Filling Machine 1,301.58,300.0,315.0,290.0,OK,1.58
MSR000017367,2026-06-23 15:10:46,ORD000178,ITEM001,EQ001,Filling Machine 1,290.1,300.0,315.0,290.0,OK,-9.9
MSR000017368,2026-06-23 15:07:35,ORD000178,ITEM001,EQ001,Filling Machine 1,300.32,300.0,315.0,290.0,OK,0.32
MSR000017369,2026-06-23 15:04:48,ORD000178,ITEM001,EQ001,Filling Machine 1,307.06,300.0,315.0,290.0,OK,7.06
MSR000017370,2026-06-23 15:11:06,ORD000178,ITEM001,EQ001,Filling Machine 1,302.19,300.0,315.0,290.0,OK,2.19
MSR000017371,2026-06-23 15:11:24,ORD000178,ITEM001,EQ001,Filling Machine 1,308.05,300.0,315.0,290.0,OK,8.05
MSR000017372,2026-06-23 15:06:30,ORD000178,ITEM001,EQ001,Filling Machine 1,300.05,300.0,315.0,290.0,OK,0.05
MSR000017373,2026-06-23 15:06:00,ORD000178,ITEM001,EQ001,Filling Machine 1,307.84,300.0,315.0,290.0,OK,7.84
MSR000017374,2026-06-23 15:08:53,ORD000178,ITEM001,EQ001,Filling Machine 1,295.38,300.0,315.0,290.0,OK,-4.62
MSR000017375,2026-06-23 15:06:18,ORD000178,ITEM001,EQ001,Filling Machine 1,305.11,300.0,315.0,290.0,OK,5.11
MSR000017376,2026-06-23 15:13:37,ORD000178,ITEM001,EQ001,Filling Machine 1,301.58,300.0,315.0,290.0,OK,1.58
MSR000017377,2026-06-23 15:08:48,ORD000178,ITEM001,EQ001,Filling Machine 1,308.91,300.0,315.0,290.0,OK,8.91
MSR000017378,2026-06-23 15:09:45,ORD000178,ITEM001,EQ001,Filling Machine 1,300.09,300.0,315.0,290.0,OK,0.09
MSR000017379,2026-06-23 15:14:34,ORD000178,ITEM001,EQ001,Filling Machine 1,296.9,300.0,315.0,290.0,OK,-3.1
MSR000017380,2026-06-23 15:07:50,ORD000178,ITEM001,EQ001,Filling Machine 1,304.71,300.0,315.0,290.0,OK,4.71
MSR000017381,2026-06-23 15:08:48,ORD000178,ITEM001,EQ001,Filling Machine 1,310.43,300.0,315.0,290.0,OK,10.43
MSR000017382,2026-06-23 15:16:20,ORD000178,ITEM001,EQ001,Filling Machine 1,303.39,300.0,315.0,290.0,OK,3.39
MSR000017383,2026-06-23 15:12:30,ORD000178,ITEM001,EQ001,Filling Machine 1,302.01,300.0,315.0,290.0,OK,2.01
MSR000017384,2026-06-23 15:17:00,ORD000178,ITEM001,EQ001,Filling Machine 1,296.16,300.0,315.0,290.0,OK,-3.84
MSR000017385,2026-06-23 15:10:24,ORD000178,ITEM001,EQ001,Filling Machine 1,306.99,300.0,315.0,290.0,OK,6.99
MSR000017386,2026-06-23 15:07:04,ORD000178,ITEM001,EQ001,Filling Machine 1,302.01,300.0,315.0,290.0,OK,2.01
MSR000017387,2026-06-23 15:18:00,ORD000178,ITEM001,EQ001,Filling Machine 1,305.78,300.0,315.0,290.0,OK,5.78
MSR000017388,2026-06-23 15:11:00,ORD000178,ITEM001,EQ001,Filling Machine 1,303.28,300.0,315.0,290.0,OK,3.28
MSR000017389,2026-06-23 15:10:16,ORD000178,ITEM001,EQ001,Filling Machine 1,312.51,300.0,315.0,290.0,OK,12.51
MSR000017390,2026-06-23 15:12:21,ORD000178,ITEM001,EQ001,Filling Machine 1,299.54,300.0,315.0,290.0,OK,-0.46
MSR000017391,2026-06-23 15:10:38,ORD000178,ITEM001,EQ001,Filling Machine 1,299.73,300.0,315.0,290.0,OK,-0.27
MSR000017392,2026-06-23 15:08:51,ORD000178,ITEM001,EQ001,Filling Machine 1,307.42,300.0,315.0,290.0,OK,7.42
MSR000017393,2026-06-23 15:19:00,ORD000178,ITEM001,EQ001,Filling Machine 1,307.56,300.0,315.0,290.0,OK,7.56
MSR000017394,2026-06-23 15:12:12,ORD000178,ITEM001,EQ001,Filling Machine 1,281.5,300.0,315.0,290.0,UNDER,-18.5
MSR000017395,2026-06-23 15:19:38,ORD000178,ITEM001,EQ001,Filling Machine 1,298.77,300.0,315.0,290.0,OK,-1.23
MSR000017396,2026-06-23 15:11:33,ORD000178,ITEM001,EQ001,Filling Machine 1,301.7,300.0,315.0,290.0,OK,1.7
MSR000017397,2026-06-23 15:14:56,ORD000178,ITEM001,EQ001,Filling Machine 1,309.32,300.0,315.0,290.0,OK,9.32
MSR000017398,2026-06-23 15:19:30,ORD000178,ITEM001,EQ001,Filling Machine 1,300.61,300.0,315.0,290.0,OK,0.61
MSR000017399,2026-06-23 15:22:00,ORD000178,ITEM001,EQ001,Filling Machine 1,303.08,300.0,315.0,290.0,OK,3.08
MSR000017400,2026-06-23 15:13:24,ORD000178,ITEM001,EQ001,Filling Machine 1,302.95,300.0,315.0,290.0,OK,2.95
MSR000017401,2026-06-23 15:22:40,ORD000178,ITEM001,EQ001,Filling Machine 1,302.68,300.0,315.0,290.0,OK,2.68
MSR000017402,2026-06-23 15:18:24,ORD000178,ITEM001,EQ001,Filling Machine 1,299.23,300.0,315.0,290.0,OK,-0.77
MSR000017403,2026-06-23 15:15:10,ORD000178,ITEM001,EQ001,Filling Machine 1,301.82,300.0,315.0,290.0,OK,1.82
MSR000017404,2026-06-23 15:21:18,ORD000178,ITEM001,EQ001,Filling Machine 1,301.62,300.0,315.0,290.0,OK,1.62
MSR000017405,2026-06-23 15:18:00,ORD000178,ITEM001,EQ001,Filling Machine 1,302.5,300.0,315.0,290.0,OK,2.5
MSR000017406,2026-06-23 15:20:41,ORD000178,ITEM001,EQ001,Filling Machine 1,307.27,300.0,315.0,290.0,OK,7.27
MSR000017407,2026-06-23 15:23:26,ORD000178,ITEM001,EQ001,Filling Machine 1,311.37,300.0,315.0,290.0,OK,11.37
MSR000017408,2026-06-23 15:18:45,ORD000178,ITEM001,EQ001,Filling Machine 1,298.38,300.0,315.0,290.0,OK,-1.62
MSR000017409,2026-06-23 15:15:12,ORD000178,ITEM001,EQ001,Filling Machine 1,300.64,300.0,315.0,290.0,OK,0.64
MSR000017410,2026-06-23 15:25:40,ORD000178,ITEM001,EQ001,Filling Machine 1,298.49,300.0,315.0,290.0,OK,-1.51
MSR000017411,2026-06-23 15:14:18,ORD000178,ITEM001,EQ001,Filling Machine 1,303.56,300.0,315.0,290.0,OK,3.56
MSR000017412,2026-06-23 15:17:07,ORD000178,ITEM001,EQ001,Filling Machine 1,299.95,300.0,315.0,290.0,OK,-0.05
MSR000017413,2026-06-24 06:00:00,ORD000179,ITEM004,EQ001,Filling Machine 1,402.44,400.0,420.0,385.0,OK,2.44
MSR000017414,2026-06-24 06:00:17,ORD000179,ITEM004,EQ001,Filling Machine 1,402.46,400.0,420.0,385.0,OK,2.46
MSR000017415,2026-06-24 06:00:40,ORD000179,ITEM004,EQ001,Filling Machine 1,405.95,400.0,420.0,385.0,OK,5.95
MSR000017416,2026-06-24 06:01:00,ORD000179,ITEM004,EQ001,Filling Machine 1,420.1,400.0,420.0,385.0,OVER,20.1
MSR000017417,2026-06-24 06:01:16,ORD000179,ITEM004,EQ001,Filling Machine 1,410.26,400.0,420.0,385.0,OK,10.26
MSR000017418,2026-06-24 06:01:00,ORD000179,ITEM004,EQ001,Filling Machine 1,399.16,400.0,420.0,385.0,OK,-0.84
MSR000017419,2026-06-24 06:01:54,ORD000179,ITEM004,EQ001,Filling Machine 1,410.24,400.0,420.0,385.0,OK,10.24
MSR000017420,2026-06-24 06:01:03,ORD000179,ITEM004,EQ001,Filling Machine 1,394.39,400.0,420.0,385.0,OK,-5.61
MSR000017421,2026-06-24 06:02:16,ORD000179,ITEM004,EQ001,Filling Machine 1,397.85,400.0,420.0,385.0,OK,-2.15
MSR000017422,2026-06-24 06:02:33,ORD000179,ITEM004,EQ001,Filling Machine 1,406.8,400.0,420.0,385.0,OK,6.8
MSR000017423,2026-06-24 06:01:40,ORD000179,ITEM004,EQ001,Filling Machine 1,406.62,400.0,420.0,385.0,OK,6.62
MSR000017424,2026-06-24 06:02:34,ORD000179,ITEM004,EQ001,Filling Machine 1,406.14,400.0,420.0,385.0,OK,6.14
MSR000017425,2026-06-24 06:01:48,ORD000179,ITEM004,EQ001,Filling Machine 1,397.83,400.0,420.0,385.0,OK,-2.17
MSR000017426,2026-06-24 06:02:23,ORD000179,ITEM004,EQ001,Filling Machine 1,397.92,400.0,420.0,385.0,OK,-2.08
MSR000017427,2026-06-24 06:02:20,ORD000179,ITEM004,EQ001,Filling Machine 1,402.96,400.0,420.0,385.0,OK,2.96
MSR000017428,2026-06-24 06:02:15,ORD000179,ITEM004,EQ001,Filling Machine 1,400.31,400.0,420.0,385.0,OK,0.31
MSR000017429,2026-06-24 06:05:20,ORD000179,ITEM004,EQ001,Filling Machine 1,408.34,400.0,420.0,385.0,OK,8.34
MSR000017430,2026-06-24 06:02:33,ORD000179,ITEM004,EQ001,Filling Machine 1,400.22,400.0,420.0,385.0,OK,0.22
MSR000017431,2026-06-24 06:05:42,ORD000179,ITEM004,EQ001,Filling Machine 1,400.05,400.0,420.0,385.0,OK,0.05
MSR000017432,2026-06-24 06:02:51,ORD000179,ITEM004,EQ001,Filling Machine 1,390.85,400.0,420.0,385.0,OK,-9.15
MSR000017433,2026-06-24 06:02:40,ORD000179,ITEM004,EQ001,Filling Machine 1,408.4,400.0,420.0,385.0,OK,8.4
MSR000017434,2026-06-24 06:05:57,ORD000179,ITEM004,EQ001,Filling Machine 1,404.57,400.0,420.0,385.0,OK,4.57
MSR000017435,2026-06-24 06:05:52,ORD000179,ITEM004,EQ001,Filling Machine 1,386.35,400.0,420.0,385.0,OK,-13.65
MSR000017436,2026-06-24 06:06:31,ORD000179,ITEM004,EQ001,Filling Machine 1,405.5,400.0,420.0,385.0,OK,5.5
MSR000017437,2026-06-24 06:06:48,ORD000179,ITEM004,EQ001,Filling Machine 1,399.62,400.0,420.0,385.0,OK,-0.38
MSR000017438,2026-06-24 06:06:40,ORD000179,ITEM004,EQ001,Filling Machine 1,407.9,400.0,420.0,385.0,OK,7.9
MSR000017439,2026-06-24 06:08:14,ORD000179,ITEM004,EQ001,Filling Machine 1,401.77,400.0,420.0,385.0,OK,1.77
MSR000017440,2026-06-24 06:06:18,ORD000179,ITEM004,EQ001,Filling Machine 1,396.91,400.0,420.0,385.0,OK,-3.09
MSR000017441,2026-06-24 06:05:36,ORD000179,ITEM004,EQ001,Filling Machine 1,414.69,400.0,420.0,385.0,OK,14.69
MSR000017442,2026-06-24 06:04:50,ORD000179,ITEM004,EQ001,Filling Machine 1,413.63,400.0,420.0,385.0,OK,13.63
MSR000017443,2026-06-24 06:08:30,ORD000179,ITEM004,EQ001,Filling Machine 1,401.36,400.0,420.0,385.0,OK,1.36
MSR000017444,2026-06-24 06:08:47,ORD000179,ITEM004,EQ001,Filling Machine 1,405.31,400.0,420.0,385.0,OK,5.31
MSR000017445,2026-06-24 06:04:16,ORD000179,ITEM004,EQ001,Filling Machine 1,399.52,400.0,420.0,385.0,OK,-0.48
MSR000017446,2026-06-24 06:04:57,ORD000179,ITEM004,EQ001,Filling Machine 1,390.83,400.0,420.0,385.0,OK,-9.17
MSR000017447,2026-06-24 06:06:14,ORD000179,ITEM004,EQ001,Filling Machine 1,412.04,400.0,420.0,385.0,OK,12.04
MSR000017448,2026-06-24 06:09:20,ORD000179,ITEM004,EQ001,Filling Machine 1,397.27,400.0,420.0,385.0,OK,-2.73
MSR000017449,2026-06-24 06:11:24,ORD000179,ITEM004,EQ001,Filling Machine 1,411.81,400.0,420.0,385.0,OK,11.81
MSR000017450,2026-06-24 06:09:15,ORD000179,ITEM004,EQ001,Filling Machine 1,407.81,400.0,420.0,385.0,OK,7.81
MSR000017451,2026-06-24 06:06:58,ORD000179,ITEM004,EQ001,Filling Machine 1,404.98,400.0,420.0,385.0,OK,4.98
MSR000017452,2026-06-24 06:11:42,ORD000179,ITEM004,EQ001,Filling Machine 1,402.72,400.0,420.0,385.0,OK,2.72
MSR000017453,2026-06-24 06:05:20,ORD000179,ITEM004,EQ001,Filling Machine 1,407.96,400.0,420.0,385.0,OK,7.96
MSR000017454,2026-06-24 06:12:59,ORD000179,ITEM004,EQ001,Filling Machine 1,396.57,400.0,420.0,385.0,OK,-3.43
MSR000017455,2026-06-24 06:06:18,ORD000179,ITEM004,EQ001,Filling Machine 1,412.47,400.0,420.0,385.0,OK,12.47
MSR000017456,2026-06-24 06:06:27,ORD000179,ITEM004,EQ001,Filling Machine 1,420.23,400.0,420.0,385.0,OVER,20.23
MSR000017457,2026-06-24 06:13:12,ORD000179,ITEM004,EQ001,Filling Machine 1,419.9,400.0,420.0,385.0,OK,19.9
MSR000017458,2026-06-24 06:12:00,ORD000179,ITEM004,EQ001,Filling Machine 1,416.79,400.0,420.0,385.0,OK,16.79
MSR000017459,2026-06-24 06:06:54,ORD000179,ITEM004,EQ001,Filling Machine 1,411.44,400.0,420.0,385.0,OK,11.44
MSR000017460,2026-06-24 06:12:32,ORD000179,ITEM004,EQ001,Filling Machine 1,406.71,400.0,420.0,385.0,OK,6.71
MSR000017461,2026-06-24 06:12:00,ORD000179,ITEM004,EQ001,Filling Machine 1,408.78,400.0,420.0,385.0,OK,8.78
MSR000017462,2026-06-24 06:10:37,ORD000179,ITEM004,EQ001,Filling Machine 1,408.84,400.0,420.0,385.0,OK,8.84
MSR000017463,2026-06-24 06:06:40,ORD000179,ITEM004,EQ001,Filling Machine 1,415.02,400.0,420.0,385.0,OK,15.02
MSR000017464,2026-06-24 06:16:09,ORD000179,ITEM004,EQ001,Filling Machine 1,400.03,400.0,420.0,385.0,OK,0.03
MSR000017465,2026-06-24 06:08:40,ORD000179,ITEM004,EQ001,Filling Machine 1,398.21,400.0,420.0,385.0,OK,-1.79
MSR000017466,2026-06-24 06:09:43,ORD000179,ITEM004,EQ001,Filling Machine 1,403.44,400.0,420.0,385.0,OK,3.44
MSR000017467,2026-06-24 06:18:00,ORD000179,ITEM004,EQ001,Filling Machine 1,407.76,400.0,420.0,385.0,OK,7.76
MSR000017468,2026-06-24 06:11:55,ORD000179,ITEM004,EQ001,Filling Machine 1,401.84,400.0,420.0,385.0,OK,1.84
MSR000017469,2026-06-24 06:14:00,ORD000179,ITEM004,EQ001,Filling Machine 1,399.8,400.0,420.0,385.0,OK,-0.2
MSR000017470,2026-06-24 06:15:12,ORD000179,ITEM004,EQ001,Filling Machine 1,413.77,400.0,420.0,385.0,OK,13.77
MSR000017471,2026-06-24 06:13:32,ORD000179,ITEM004,EQ001,Filling Machine 1,397.88,400.0,420.0,385.0,OK,-2.12
MSR000017472,2026-06-24 06:18:41,ORD000179,ITEM004,EQ001,Filling Machine 1,414.06,400.0,420.0,385.0,OK,14.06
MSR000017473,2026-06-24 06:13:00,ORD000179,ITEM004,EQ001,Filling Machine 1,410.56,400.0,420.0,385.0,OK,10.56
MSR000017474,2026-06-24 06:10:10,ORD000179,ITEM004,EQ001,Filling Machine 1,417.24,400.0,420.0,385.0,OK,17.24
MSR000017475,2026-06-24 06:18:36,ORD000179,ITEM004,EQ001,Filling Machine 1,419.18,400.0,420.0,385.0,OK,19.18
MSR000017476,2026-06-24 06:11:33,ORD000179,ITEM004,EQ001,Filling Machine 1,406.53,400.0,420.0,385.0,OK,6.53
MSR000017477,2026-06-24 06:14:56,ORD000179,ITEM004,EQ001,Filling Machine 1,418.52,400.0,420.0,385.0,OK,18.52
MSR000017478,2026-06-24 06:11:55,ORD000179,ITEM004,EQ001,Filling Machine 1,407.55,400.0,420.0,385.0,OK,7.55
MSR000017479,2026-06-24 06:08:48,ORD000179,ITEM004,EQ001,Filling Machine 1,406.83,400.0,420.0,385.0,OK,6.83
MSR000017480,2026-06-24 06:20:06,ORD000179,ITEM004,EQ001,Filling Machine 1,405.45,400.0,420.0,385.0,OK,5.45
MSR000017481,2026-06-24 06:20:24,ORD000179,ITEM004,EQ001,Filling Machine 1,401.09,400.0,420.0,385.0,OK,1.09
MSR000017482,2026-06-24 06:10:21,ORD000179,ITEM004,EQ001,Filling Machine 1,409.49,400.0,420.0,385.0,OK,9.49
MSR000017483,2026-06-24 06:21:00,ORD000179,ITEM004,EQ001,Filling Machine 1,412.26,400.0,420.0,385.0,OK,12.26
MSR000017484,2026-06-24 06:23:40,ORD000179,ITEM004,EQ001,Filling Machine 1,394.46,400.0,420.0,385.0,OK,-5.54
MSR000017485,2026-06-24 06:24:00,ORD000179,ITEM004,EQ001,Filling Machine 1,422.2,400.0,420.0,385.0,OVER,22.2
MSR000017486,2026-06-24 06:24:20,ORD000179,ITEM004,EQ001,Filling Machine 1,415.7,400.0,420.0,385.0,OK,15.7
MSR000017487,2026-06-24 06:09:52,ORD000179,ITEM004,EQ001,Filling Machine 1,400.29,400.0,420.0,385.0,OK,0.29
MSR000017488,2026-06-24 06:25:00,ORD000179,ITEM004,EQ001,Filling Machine 1,408.34,400.0,420.0,385.0,OK,8.34
MSR000017489,2026-06-24 06:21:32,ORD000179,ITEM004,EQ001,Filling Machine 1,404.14,400.0,420.0,385.0,OK,4.14
MSR000017490,2026-06-24 06:25:40,ORD000179,ITEM004,EQ001,Filling Machine 1,406.81,400.0,420.0,385.0,OK,6.81
MSR000017491,2026-06-24 06:18:12,ORD000179,ITEM004,EQ001,Filling Machine 1,403.57,400.0,420.0,385.0,OK,3.57
MSR000017492,2026-06-24 06:19:45,ORD000179,ITEM004,EQ001,Filling Machine 1,408.22,400.0,420.0,385.0,OK,8.22
MSR000017493,2026-06-24 06:17:20,ORD000179,ITEM004,EQ001,Filling Machine 1,397.11,400.0,420.0,385.0,OK,-2.89
MSR000017494,2026-06-24 06:16:12,ORD000179,ITEM004,EQ001,Filling Machine 1,419.96,400.0,420.0,385.0,OK,19.96
MSR000017495,2026-06-24 06:23:14,ORD000179,ITEM004,EQ001,Filling Machine 1,397.72,400.0,420.0,385.0,OK,-2.28
MSR000017496,2026-06-24 06:19:22,ORD000179,ITEM004,EQ001,Filling Machine 1,408.58,400.0,420.0,385.0,OK,8.58
MSR000017497,2026-06-24 06:23:48,ORD000179,ITEM004,EQ001,Filling Machine 1,400.0,400.0,420.0,385.0,OK,0.0
MSR000017498,2026-06-24 06:26:55,ORD000179,ITEM004,EQ001,Filling Machine 1,403.69,400.0,420.0,385.0,OK,3.69
MSR000017499,2026-06-24 06:28:40,ORD000179,ITEM004,EQ001,Filling Machine 1,408.06,400.0,420.0,385.0,OK,8.06
MSR000017500,2026-06-24 06:27:33,ORD000179,ITEM004,EQ001,Filling Machine 1,405.55,400.0,420.0,385.0,OK,5.55
MSR000017501,2026-06-24 06:11:44,ORD000179,ITEM004,EQ001,Filling Machine 1,405.81,400.0,420.0,385.0,OK,5.81
MSR000017502,2026-06-24 06:28:11,ORD000179,ITEM004,EQ001,Filling Machine 1,402.37,400.0,420.0,385.0,OK,2.37
MSR000017503,2026-06-24 06:24:00,ORD000179,ITEM004,EQ001,Filling Machine 1,400.14,400.0,420.0,385.0,OK,0.14
MSR000017504,2026-06-24 06:30:20,ORD000179,ITEM004,EQ001,Filling Machine 1,409.66,400.0,420.0,385.0,OK,9.66
MSR000017505,2026-06-24 06:23:00,ORD000179,ITEM004,EQ001,Filling Machine 1,399.08,400.0,420.0,385.0,OK,-0.92
MSR000017506,2026-06-24 06:13:57,ORD000179,ITEM004,EQ001,Filling Machine 1,400.55,400.0,420.0,385.0,OK,0.55
MSR000017507,2026-06-24 06:12:32,ORD000179,ITEM004,EQ001,Filling Machine 1,400.67,400.0,420.0,385.0,OK,0.67
MSR000017508,2026-06-24 06:17:25,ORD000179,ITEM004,EQ001,Filling Machine 1,402.85,400.0,420.0,385.0,OK,2.85
MSR000017509,2026-06-24 06:17:36,ORD000179,ITEM004,EQ001,Filling Machine 1,395.27,400.0,420.0,385.0,OK,-4.73
MSR000017510,2026-06-24 06:12:56,ORD000179,ITEM004,EQ001,Filling Machine 1,395.42,400.0,420.0,385.0,OK,-4.58
MSR000017511,2026-06-24 06:22:52,ORD000179,ITEM004,EQ001,Filling Machine 1,409.09,400.0,420.0,385.0,OK,9.09
MSR000017512,2026-06-24 06:26:24,ORD000179,ITEM004,EQ001,Filling Machine 1,409.21,400.0,420.0,385.0,OK,9.21
MSR000017513,2026-06-24 06:20:00,ORD000179,ITEM004,EQ001,Filling Machine 1,407.54,400.0,420.0,385.0,OK,7.54
MSR000017514,2026-06-24 06:31:59,ORD000179,ITEM004,EQ001,Filling Machine 1,415.03,400.0,420.0,385.0,OK,15.03
MSR000017515,2026-06-24 06:27:12,ORD000179,ITEM004,EQ001,Filling Machine 1,399.27,400.0,420.0,385.0,OK,-0.73
MSR000017516,2026-06-24 06:29:11,ORD000179,ITEM004,EQ001,Filling Machine 1,393.41,400.0,420.0,385.0,OK,-6.59
MSR000017517,2026-06-24 06:17:20,ORD000179,ITEM004,EQ001,Filling Machine 1,411.02,400.0,420.0,385.0,OK,11.02
MSR000017518,2026-06-24 06:22:45,ORD000179,ITEM004,EQ001,Filling Machine 1,393.33,400.0,420.0,385.0,OK,-6.67
MSR000017519,2026-06-24 06:14:08,ORD000179,ITEM004,EQ001,Filling Machine 1,404.64,400.0,420.0,385.0,OK,4.64
MSR000017520,2026-06-24 06:26:45,ORD000179,ITEM004,EQ001,Filling Machine 1,407.59,400.0,420.0,385.0,OK,7.59
MSR000017521,2026-06-24 06:28:48,ORD000179,ITEM004,EQ001,Filling Machine 1,420.1,400.0,420.0,385.0,OVER,20.1
MSR000017522,2026-06-24 06:23:37,ORD000179,ITEM004,EQ001,Filling Machine 1,401.89,400.0,420.0,385.0,OK,1.89
MSR000017523,2026-06-24 06:34:50,ORD000179,ITEM004,EQ001,Filling Machine 1,402.44,400.0,420.0,385.0,OK,2.44
MSR000017524,2026-06-24 06:24:03,ORD000179,ITEM004,EQ001,Filling Machine 1,410.42,400.0,420.0,385.0,OK,10.42
MSR000017525,2026-06-24 06:24:16,ORD000179,ITEM004,EQ001,Filling Machine 1,410.05,400.0,420.0,385.0,OK,10.05
MSR000017526,2026-06-24 06:24:29,ORD000179,ITEM004,EQ001,Filling Machine 1,403.47,400.0,420.0,385.0,OK,3.47
MSR000017527,2026-06-24 06:17:06,ORD000179,ITEM004,EQ001,Filling Machine 1,407.21,400.0,420.0,385.0,OK,7.21
MSR000017528,2026-06-24 06:38:20,ORD000179,ITEM004,EQ001,Filling Machine 1,400.79,400.0,420.0,385.0,OK,0.79
MSR000017529,2026-06-24 06:32:52,ORD000179,ITEM004,EQ001,Filling Machine 1,409.11,400.0,420.0,385.0,OK,9.11
MSR000017530,2026-06-24 06:39:00,ORD000179,ITEM004,EQ001,Filling Machine 1,394.87,400.0,420.0,385.0,OK,-5.13
MSR000017531,2026-06-24 06:21:38,ORD000179,ITEM004,EQ001,Filling Machine 1,426.42,400.0,420.0,385.0,OVER,26.42
MSR000017532,2026-06-24 06:31:44,ORD000179,ITEM004,EQ001,Filling Machine 1,411.15,400.0,420.0,385.0,OK,11.15
MSR000017533,2026-06-24 06:40:00,ORD000179,ITEM004,EQ001,Filling Machine 1,398.43,400.0,420.0,385.0,OK,-1.57
MSR000017534,2026-06-24 06:28:14,ORD000179,ITEM004,EQ001,Filling Machine 1,404.3,400.0,420.0,385.0,OK,4.3
MSR000017535,2026-06-24 06:32:32,ORD000179,ITEM004,EQ001,Filling Machine 1,398.85,400.0,420.0,385.0,OK,-1.15
MSR000017536,2026-06-24 06:32:48,ORD000179,ITEM004,EQ001,Filling Machine 1,400.53,400.0,420.0,385.0,OK,0.53
MSR000017537,2026-06-24 06:22:44,ORD000179,ITEM004,EQ001,Filling Machine 1,407.78,400.0,420.0,385.0,OK,7.78
MSR000017538,2026-06-24 15:00:00,ORD000180,ITEM001,EQ001,Filling Machine 1,308.46,300.0,315.0,290.0,OK,8.46
MSR000017539,2026-06-24 15:00:11,ORD000180,ITEM001,EQ001,Filling Machine 1,293.92,300.0,315.0,290.0,OK,-6.08
MSR000017540,2026-06-24 15:00:16,ORD000180,ITEM001,EQ001,Filling Machine 1,301.21,300.0,315.0,290.0,OK,1.21
MSR000017541,2026-06-24 15:00:33,ORD000180,ITEM001,EQ001,Filling Machine 1,303.09,300.0,315.0,290.0,OK,3.09
